tokens;labels
# New sentence = Abbey Village Reservoir;0
Abbey;0
Village;0
Reservoir;0
# New sentence = Constantine the Great;0
Constantine;0
the;0
Great;0
# New sentence = Kentucky Space Grant Consortium;0
Kentucky;0
Space;0
Grant;0
Consortium;0
# New sentence = Heaven Is a Place on Earth '';0
Heaven;0
Is;0
a;0
Place;0
on;0
Earth;0
'';0
# New sentence = `` Shinobi vs. Dragon Ninja '';0
``;0
Shinobi;0
vs.;0
Dragon;0
Ninja;0
'';0
# New sentence = María Belén Pérez Maurice;0
María;0
Belén;0
Pérez;0
Maurice;0
# New sentence = '' Pseudopostega auritella '' ( Hübner , 1813 );0
'';0
Pseudopostega;0
auritella;0
'';0
(;0
Hübner;0
,;0
1813;0
);0
# New sentence = Profile at Badminton Association of Malaysia;0
Profile;0
at;0
Badminton;0
Association;0
of;0
Malaysia;0
# New sentence = New Hampshire and Vermont seceded shortly thereafter and were soon followed by the rest of New England , New York , New Jersey and Pennsylvania .;0
New;0
Hampshire;0
and;0
Vermont;0
seceded;0
shortly;0
thereafter;0
and;0
were;0
soon;0
followed;0
by;0
the;0
rest;0
of;0
New;0
England;0
,;0
New;0
York;0
,;0
New;0
Jersey;0
and;0
Pennsylvania;0
.;0
# New sentence = Chelsea ( 2009–10 and 2011–12 );0
Chelsea;0
(;0
2009–10;0
and;0
2011–12;0
);0
# New sentence = Markovićevo ( Torontálújfalu );0
Markovićevo;0
(;0
Torontálújfalu;0
);0
# New sentence = Finsch 's parakeet;0
Finsch;0
's;0
parakeet;0
# New sentence = Subsequent generations of artists appreciated the unfinished passages : Joshua Reynolds commented on its `` very unfinished manner '' , but found it `` admirable for its colour and effect , '' and Jean-Honoré Fragonard made a painted copy of it .;0
Subsequent;0
generations;0
of;0
artists;0
appreciated;0
the;0
unfinished;0
passages;0
:;0
Joshua;0
Reynolds;0
commented;0
on;0
its;0
``;0
very;0
unfinished;0
manner;0
'';0
,;0
but;0
found;0
it;0
``;0
admirable;0
for;0
its;0
colour;0
and;0
effect;0
,;0
'';0
and;0
Jean-Honoré;0
Fragonard;0
made;0
a;0
painted;0
copy;0
of;0
it;0
.;0
# New sentence = Lisa I'Anson ( 1995–1996 );0
Lisa;0
I'Anson;0
(;0
1995–1996;0
);0
# New sentence = The firm was established by Peter Suhrkamp , who had led the equally renowned S. Fischer Verlag since 1936 .;0
The;0
firm;0
was;0
established;0
by;0
Peter;0
Suhrkamp;0
,;0
who;0
had;0
led;0
the;0
equally;0
renowned;0
S.;0
Fischer;0
Verlag;0
since;0
1936;0
.;0
"# New sentence = ; Teams losing Copa del Rey first round";0
";";0
Teams;0
losing;0
Copa;0
del;0
Rey;0
first;0
round;0
# New sentence = : Twelfth Air Force , 20 April 1953;0
:;0
Twelfth;0
Air;0
Force;0
,;0
20;0
April;0
1953;0
# New sentence = Nowina , Piła County;0
Nowina;0
,;0
Piła;0
County;0
# New sentence = Verne Lundquist : ( 1974–1981 );0
Verne;0
Lundquist;0
:;0
(;0
1974–1981;0
);0
# New sentence = After the Colorado Labor Wars , the WFM was instrumental in launching the Industrial Workers of the World ( IWW ) in 1905 .;0
After;0
the;0
Colorado;0
Labor;0
Wars;0
,;0
the;0
WFM;0
was;0
instrumental;0
in;0
launching;0
the;0
Industrial;0
Workers;0
of;0
the;0
World;0
(;0
IWW;0
);0
in;0
1905;0
.;0
# New sentence = '' Eupithecia pauxillaria '' Boisduval , 1840;0
'';0
Eupithecia;0
pauxillaria;0
'';0
Boisduval;0
,;0
1840;0
# New sentence = '' Phtheochroa pulvillana '' Herrich-Schäffer , 1851;0
'';0
Phtheochroa;0
pulvillana;0
'';0
Herrich-Schäffer;0
,;0
1851;0
# New sentence = Kootenay Ice ( 1 );0
Kootenay;0
Ice;0
(;0
1;0
);0
# New sentence = ' '' Banganapalle State '' ' – Faiz Ali Khan , Nawab of Banganapalle ( 1689–1759 );0
';0
'';0
Banganapalle;0
State;0
'';0
';0
–;0
Faiz;0
Ali;0
Khan;0
,;0
Nawab;0
of;0
Banganapalle;0
(;0
1689–1759;0
);0
# New sentence = Sinope]] , Amisus , Euchaita , Comana Pontica;0
Sinope]];0
,;0
Amisus;0
,;0
Euchaita;0
,;0
Comana;0
Pontica;0
# New sentence = Eureka , Missouri;0
Eureka;0
,;0
Missouri;0
# New sentence = Operation Good Guys '' ( 1997-2000 , BBC Two );0
Operation;0
Good;0
Guys;0
'';0
(;0
1997-2000;0
,;0
BBC;0
Two;0
);0
# New sentence = Silakhor-e Sharqi Rural District;0
Silakhor-e;0
Sharqi;0
Rural;0
District;0
# New sentence = There has been some confusion between this species and Missulena insignis '' .;0
There;0
has;0
been;0
some;0
confusion;0
between;0
this;0
species;0
and;0
Missulena;0
insignis;0
'';0
.;0
# New sentence = '' Who Wants to Marry a Multi-Millionaire ?;0
'';0
Who;0
Wants;0
to;0
Marry;0
a;0
Multi-Millionaire;0
?;0
# New sentence = ESPN Radio ''Game of the Week;0
ESPN;0
Radio;0
''Game;0
of;0
the;0
Week;0
# New sentence = Henri de Boulainvilliers ( 1658–1722 );0
Henri;0
de;0
Boulainvilliers;0
(;0
1658–1722;0
);0
# New sentence = Diju Valiyaveetil / Jwala Gutta;0
Diju;0
Valiyaveetil;0
/;0
Jwala;0
Gutta;0
# New sentence = '' Tylopilus louisii '';0
'';0
Tylopilus;0
louisii;0
'';0
# New sentence = He was born in Plzeň , Austria-Hungary and emigrated to Sioux City , Iowa with his widowed mother at the age of five .;0
He;0
was;0
born;0
in;0
Plzeň;0
,;0
Austria-Hungary;0
and;0
emigrated;0
to;0
Sioux;0
City;0
,;0
Iowa;0
with;0
his;0
widowed;0
mother;0
at;0
the;0
age;0
of;0
five;0
.;0
# New sentence = Chur , Stavropol Krai;0
Chur;0
,;0
Stavropol;0
Krai;0
# New sentence = USANA Amphitheatre , West Valley City , Utah;0
USANA;0
Amphitheatre;0
,;0
West;0
Valley;0
City;0
,;0
Utah;0
# New sentence = '' Crataegus flabellata '' ( N );0
'';0
Crataegus;0
flabellata;0
'';0
(;0
N;0
);0
# New sentence = Katalin Szili ( 1956– );0
Katalin;0
Szili;0
(;0
1956–;0
);0
# New sentence = 2007–08 Norwich City F.C. season;0
2007–08;0
Norwich;0
City;0
F.C.;0
season;0
# New sentence = Moustava Belialov – ( Perak FA );0
Moustava;0
Belialov;0
–;0
(;0
Perak;0
FA;0
);0
# New sentence = Cadaqués , Cap de Creus;0
Cadaqués;0
,;0
Cap;0
de;0
Creus;0
# New sentence = Civil and Environmental Engineering;0
Civil;0
and;0
Environmental;0
Engineering;0
# New sentence = QA08 : Madīnat ash Shamāl Municipality , Qatar;0
QA08;0
:;0
Madīnat;0
ash;0
Shamāl;0
Municipality;0
,;0
Qatar;0
# New sentence = '' Gymnoscelis tenera '';0
'';0
Gymnoscelis;0
tenera;0
'';0
# New sentence = East Lawrencetown , Nova Scotia;0
East;0
Lawrencetown;0
,;0
Nova;0
Scotia;0
# New sentence = He alternates between Cape Cod , Massachusetts and Charleston , South Carolina .;0
He;0
alternates;0
between;0
Cape;0
Cod;0
,;0
Massachusetts;0
and;0
Charleston;0
,;0
South;0
Carolina;0
.;0
# New sentence = `` Language in Society '' , Vol .;0
``;0
Language;0
in;0
Society;0
'';0
,;0
Vol;0
.;0
# New sentence = Madrasa Al-Baqiyat As-Salihat , Vellur;0
Madrasa;0
Al-Baqiyat;0
As-Salihat;0
,;0
Vellur;0
# New sentence = Victoria Azarenka ( 4 );0
Victoria;0
Azarenka;0
(;0
4;0
);0
# New sentence = '' Small Fry Club '';0
'';0
Small;0
Fry;0
Club;0
'';0
# New sentence = He eventually moved to Cambodia with his family but had to escape the Khmer rouge and move to Udon Thani , Thailand in 1975 .;0
He;0
eventually;0
moved;0
to;0
Cambodia;0
with;0
his;0
family;0
but;0
had;0
to;0
escape;0
the;0
Khmer;0
rouge;0
and;0
move;0
to;0
Udon;0
Thani;0
,;0
Thailand;0
in;0
1975;0
.;0
# New sentence = Frederick Walker Baldwin;0
Frederick;0
Walker;0
Baldwin;0
# New sentence = Girish Kumar , Navneet Kaur Dhillon;0
Girish;0
Kumar;0
,;0
Navneet;0
Kaur;0
Dhillon;0
# New sentence = Los Angeles To Washington D.C .;0
Los;0
Angeles;0
To;0
Washington;0
D.C;0
.;0
# New sentence = `` In the Chapel in the Moonlight '' ( Billy Hill ) - 6:41;0
``;0
In;0
the;0
Chapel;0
in;0
the;0
Moonlight;0
'';0
(;0
Billy;0
Hill;0
);0
-;0
6:41;0
# New sentence = Headscarf controversy in Turkey;0
Headscarf;0
controversy;0
in;0
Turkey;0
# New sentence = Dietrich Bonhoeffer ( 1906–1945 ) , Confessing Church;0
Dietrich;0
Bonhoeffer;0
(;0
1906–1945;0
);0
,;0
Confessing;0
Church;0
# New sentence = Georges Hausemer ( born 1957 ) , writer;0
Georges;0
Hausemer;0
(;0
born;0
1957;0
);0
,;0
writer;0
# New sentence = In April 1944 majority of the members were arrested by the Gestapo .;0
In;0
April;0
1944;0
majority;0
of;0
the;0
members;0
were;0
arrested;0
by;0
the;0
Gestapo;0
.;0
# New sentence = Adlai E. Stevenson III ( D );0
Adlai;0
E.;0
Stevenson;0
III;0
(;0
D;0
);0
# New sentence = The Party Album ( Vengaboys album );0
The;0
Party;0
Album;0
(;0
Vengaboys;0
album;0
);0
# New sentence = Dame Barbara Mills , DBE , QC ( 1992–98 );0
Dame;0
Barbara;0
Mills;0
,;0
DBE;0
,;0
QC;0
(;0
1992–98;0
);0
# New sentence = Florida softshell turtle;0
Florida;0
softshell;0
turtle;0
# New sentence = Niccolò Ridolfi ( Dominican );0
Niccolò;0
Ridolfi;0
(;0
Dominican;0
);0
# New sentence = National Route 13 ( Yamagata );0
National;0
Route;0
13;0
(;0
Yamagata;0
);0
# New sentence = *224 ) Lehighton ''pop .;0
*224;0
);0
Lehighton;0
''pop;0
.;0
# New sentence = Richard Johnson ... Insp .;0
Richard;0
Johnson;0
...;0
Insp;0
.;0
# New sentence = In 2006 he joined Championnat National side Villemomble Sports , scoring eight goals in 25 appearances , before earning a move to Ligue 2 side Clermont Foot in 2008 .;0
In;0
2006;0
he;0
joined;0
Championnat;0
National;0
side;0
Villemomble;0
Sports;0
,;0
scoring;0
eight;0
goals;0
in;0
25;0
appearances;0
,;0
before;0
earning;0
a;0
move;0
to;0
Ligue;0
2;0
side;0
Clermont;0
Foot;0
in;0
2008;0
.;0
# New sentence = 2004 : AFC Youth Championship with South Korea U-20;0
2004;0
:;0
AFC;0
Youth;0
Championship;0
with;0
South;0
Korea;0
U-20;0
# New sentence = Popular opposition to the 2003 Iraq war;0
Popular;0
opposition;0
to;0
the;0
2003;0
Iraq;0
war;0
# New sentence = Liverpool , Pennsylvania;0
Liverpool;0
,;0
Pennsylvania;0
# New sentence = It is found in Bolivia and Peru .;0
It;0
is;0
found;0
in;0
Bolivia;0
and;0
Peru;0
.;0
# New sentence = This episode aired at 22:00 ( Beijing Time ) on February 28 , 2014 .;0
This;0
episode;0
aired;0
at;0
22:00;0
(;0
Beijing;0
Time;0
);0
on;0
February;0
28;0
,;0
2014;0
.;0
# New sentence = '' Uranothauma falkensteini '' ( Dewitz , 1879 );0
'';0
Uranothauma;0
falkensteini;0
'';0
(;0
Dewitz;0
,;0
1879;0
);0
# New sentence = Mt Erebus , Ross Dependency , Antarctica;0
Mt;0
Erebus;0
,;0
Ross;0
Dependency;0
,;0
Antarctica;0
# New sentence = Hayden Epstein , ex-NFL kicker for the Denver Broncos ( 1998 );0
Hayden;0
Epstein;0
,;0
ex-NFL;0
kicker;0
for;0
the;0
Denver;0
Broncos;0
(;0
1998;0
);0
# New sentence = Sir Edward Carson , and then ( from 1917 ) Sir Eric Geddes – First Lord of the Admiralty;0
Sir;0
Edward;0
Carson;0
,;0
and;0
then;0
(;0
from;0
1917;0
);0
Sir;0
Eric;0
Geddes;0
–;0
First;0
Lord;0
of;0
the;0
Admiralty;0
# New sentence = '' Bucculatrix longispiralis '';0
'';0
Bucculatrix;0
longispiralis;0
'';0
# New sentence = Velika Plana - 16,210;0
Velika;0
Plana;0
-;0
16,210;0
# New sentence = Sonatas and Partitas for Solo Violin , BWV 1001–1006;0
Sonatas;0
and;0
Partitas;0
for;0
Solo;0
Violin;0
,;0
BWV;0
1001–1006;0
# New sentence = ** '' Megacraspedus '' Zeller , 1839;0
**;0
'';0
Megacraspedus;0
'';0
Zeller;0
,;0
1839;0
# New sentence = The population of the neighborhood in 2000 according to the United States Census Bureau was 2,626 .;0
The;0
population;0
of;0
the;0
neighborhood;0
in;0
2000;0
according;0
to;0
the;0
United;0
States;0
Census;0
Bureau;0
was;0
2,626;0
.;0
# New sentence = Coconut Creek , Florida , United States;0
Coconut;0
Creek;0
,;0
Florida;0
,;0
United;0
States;0
# New sentence = Jeremiah P. Ostriker;0
Jeremiah;0
P.;0
Ostriker;0
# New sentence = '' Epiblema cirsiana '' ( Zeller , 1843 );0
'';0
Epiblema;0
cirsiana;0
'';0
(;0
Zeller;0
,;0
1843;0
);0
# New sentence = She died in Jerusalem at May 10 , 2006 .;0
She;0
died;0
in;0
Jerusalem;0
at;0
May;0
10;0
,;0
2006;0
.;0
# New sentence = Diplomatic missions of Papua New Guinea;0
Diplomatic;0
missions;0
of;0
Papua;0
New;0
Guinea;0
"# New sentence = 3 – 3 ( Suwon , Korea Republic ; 11 June 2002 )";0
3;0
–;0
3;0
(;0
Suwon;0
,;0
Korea;0
Republic;0
";";0
11;0
June;0
2002;0
);0
# New sentence = '' You 've Really Got a Hold on Me '' ( Smokey Robinson );0
'';0
You;0
've;0
Really;0
Got;0
a;0
Hold;0
on;0
Me;0
'';0
(;0
Smokey;0
Robinson;0
);0
# New sentence = Ismaïl Omar Guelleh;0
Ismaïl;0
Omar;0
Guelleh;0
# New sentence = Mediterranean horseshoe bat ( ''Rhinolophus еuryale '' );0
Mediterranean;0
horseshoe;0
bat;0
(;0
''Rhinolophus;0
еuryale;0
'';0
);0
# New sentence = Bernardino de Campos;0
Bernardino;0
de;0
Campos;0
# New sentence = Southern Zhili ( 南直隸省 );0
Southern;0
Zhili;0
(;0
南直隸省;0
);0
# New sentence = '' When I Was 17 '';0
'';0
When;0
I;0
Was;0
17;0
'';0
# New sentence = Radka Zrubáková Ginger Helgeson Julie Halard Anke Huber;0
Radka;0
Zrubáková;0
Ginger;0
Helgeson;0
Julie;0
Halard;0
Anke;0
Huber;0
# New sentence = U.S. Route 1 in Virginia;0
U.S.;0
Route;0
1;0
in;0
Virginia;0
# New sentence = Rawly Eastwick ( 8–4 );0
Rawly;0
Eastwick;0
(;0
8–4;0
);0
# New sentence = ( 1 ) Louise of Mecklenburg-Güstrow5 December Copenhagenfive children ( 2 ) Elisabeth Helene von Vieregg6 September 1703one son ( 3 ) Anne Sophie Reventlow4 April Copenhagenthree children;0
(;0
1;0
);0
Louise;0
of;0
Mecklenburg-Güstrow5;0
December;0
Copenhagenfive;0
children;0
(;0
2;0
);0
Elisabeth;0
Helene;0
von;0
Vieregg6;0
September;0
1703one;0
son;0
(;0
3;0
);0
Anne;0
Sophie;0
Reventlow4;0
April;0
Copenhagenthree;0
children;0
# New sentence = : Timothy II Aelurus ( restored in opposition ) ( 475–477 );0
:;0
Timothy;0
II;0
Aelurus;0
(;0
restored;0
in;0
opposition;0
);0
(;0
475–477;0
);0
# New sentence = Sheila Copps ( L ) 9734;0
Sheila;0
Copps;0
(;0
L;0
);0
9734;0
# New sentence = Al-Hajjaj ibn Yusuf;0
Al-Hajjaj;0
ibn;0
Yusuf;0
# New sentence = Guillaume Dufay ( 1397–1474 );0
Guillaume;0
Dufay;0
(;0
1397–1474;0
);0
# New sentence = SIMS Co. , Ltd .;0
SIMS;0
Co.;0
,;0
Ltd;0
.;0
# New sentence = List of mayors of Philadelphia;0
List;0
of;0
mayors;0
of;0
Philadelphia;0
# New sentence = Making use of Fano 's inequality gives :;0
Making;0
use;0
of;0
Fano;0
's;0
inequality;0
gives;0
:;0
# New sentence = Galveston , Texas , United States;0
Galveston;0
,;0
Texas;0
,;0
United;0
States;0
# New sentence = ' '' Terri Sewell '' ' ( born 1965 );0
';0
'';0
Terri;0
Sewell;0
'';0
';0
(;0
born;0
1965;0
);0
# New sentence = ' '' KK Sonik-Puntamika '' ';0
';0
'';0
KK;0
Sonik-Puntamika;0
'';0
';0
# New sentence = ** Benk Korthals ( 22 May 2011 – 14 June 2014 );0
**;0
Benk;0
Korthals;0
(;0
22;0
May;0
2011;0
–;0
14;0
June;0
2014;0
);0
# New sentence = The recording was released by Decca Records as catalog number 24423 .;0
The;0
recording;0
was;0
released;0
by;0
Decca;0
Records;0
as;0
catalog;0
number;0
24423;0
.;0
"# New sentence = Victor Amadeus I , Duke of Savoy ; Louis XIII of France";0
Victor;0
Amadeus;0
I;0
,;0
Duke;0
of;0
Savoy;0
";";0
Louis;0
XIII;0
of;0
France;0
# New sentence = *2008 - Everlast - Love , War and the Ghost of Whitey Ford '';0
*2008;0
-;0
Everlast;0
-;0
Love;0
,;0
War;0
and;0
the;0
Ghost;0
of;0
Whitey;0
Ford;0
'';0
# New sentence = Sony Ericsson K750;0
Sony;0
Ericsson;0
K750;0
# New sentence = Patrick Helmes then completed the comeback as he made it 2–1 .;0
Patrick;0
Helmes;0
then;0
completed;0
the;0
comeback;0
as;0
he;0
made;0
it;0
2–1;0
.;0
# New sentence = Cytotoxic T cell;0
Cytotoxic;0
T;0
cell;0
# New sentence = Ekaterina Bobrova / Dmitri Soloviev;0
Ekaterina;0
Bobrova;0
/;0
Dmitri;0
Soloviev;0
# New sentence = ' '' Baník Ostrava '' ';0
';0
'';0
Baník;0
Ostrava;0
'';0
';0
# New sentence = Greg Monroe ( 32 );0
Greg;0
Monroe;0
(;0
32;0
);0
# New sentence = He was born in Brooklyn , New York and graduated from the United States Coast Guard Academy in 1950 .;0
He;0
was;0
born;0
in;0
Brooklyn;0
,;0
New;0
York;0
and;0
graduated;0
from;0
the;0
United;0
States;0
Coast;0
Guard;0
Academy;0
in;0
1950;0
.;0
# New sentence = Dan Quinn ( American football );0
Dan;0
Quinn;0
(;0
American;0
football;0
);0
# New sentence = Gabriela Zapolska , writer;0
Gabriela;0
Zapolska;0
,;0
writer;0
# New sentence = Clarence D. Dillon – Secretary of the Treasury .;0
Clarence;0
D.;0
Dillon;0
–;0
Secretary;0
of;0
the;0
Treasury;0
.;0
# New sentence = 1999–2003 : All Saints;0
1999–2003;0
:;0
All;0
Saints;0
# New sentence = '' Catarina , or La Fille du Bandit '' .;0
'';0
Catarina;0
,;0
or;0
La;0
Fille;0
du;0
Bandit;0
'';0
.;0
# New sentence = Madlyn Rhue ( deceased );0
Madlyn;0
Rhue;0
(;0
deceased;0
);0
# New sentence = List of flags of Ukraine;0
List;0
of;0
flags;0
of;0
Ukraine;0
# New sentence = The AC-Delco 200 was held October 21 at North Carolina Motor Speedway .;0
The;0
AC-Delco;0
200;0
was;0
held;0
October;0
21;0
at;0
North;0
Carolina;0
Motor;0
Speedway;0
.;0
# New sentence = Melsons Corner , California;0
Melsons;0
Corner;0
,;0
California;0
# New sentence = Gian Marco Centinaio;0
Gian;0
Marco;0
Centinaio;0
# New sentence = The New Avengers '' 38-39;0
The;0
New;0
Avengers;0
'';0
38-39;0
# New sentence = He fought in the First World War between 1914 and 1918 .;0
He;0
fought;0
in;0
the;0
First;0
World;0
War;0
between;0
1914;0
and;0
1918;0
.;0
# New sentence = Missouri Route 164;0
Missouri;0
Route;0
164;0
# New sentence = Andrew Marth ( Melbourne Knights );0
Andrew;0
Marth;0
(;0
Melbourne;0
Knights;0
);0
# New sentence = Villanueva de la Vera;0
Villanueva;0
de;0
la;0
Vera;0
# New sentence = Wood warbler , ''Phylloscopus sibilatrix '';0
Wood;0
warbler;0
,;0
''Phylloscopus;0
sibilatrix;0
'';0
# New sentence = == United Arab Emirates ==;0
==;0
United;0
Arab;0
Emirates;0
==;0
# New sentence = Alligator Reef Light;0
Alligator;0
Reef;0
Light;0
# New sentence = No Voter lists were used , leading to fears of potential duplicate votes .;0
No;0
Voter;0
lists;0
were;0
used;0
,;0
leading;0
to;0
fears;0
of;0
potential;0
duplicate;0
votes;0
.;0
# New sentence = '' Teleiopsis terebinthinella '' ( Herrich-Schäffer , 1856 );0
'';0
Teleiopsis;0
terebinthinella;0
'';0
(;0
Herrich-Schäffer;0
,;0
1856;0
);0
# New sentence = 24 Ernie Kellermann S;0
24;0
Ernie;0
Kellermann;0
S;0
# New sentence = ' '' 1991 : ' '' A Midwife 's Tale '' by Laurel Thatcher Ulrich;0
';0
'';0
1991;0
:;0
';0
'';0
A;0
Midwife;0
's;0
Tale;0
'';0
by;0
Laurel;0
Thatcher;0
Ulrich;0
# New sentence = 12th place : Courchevel;0
12th;0
place;0
:;0
Courchevel;0
# New sentence = Yemeni detainees at Guantanamo Bay;0
Yemeni;0
detainees;0
at;0
Guantanamo;0
Bay;0
# New sentence = His first exhibition in this area was demonstrated at Philomene Magers in 1990 .;0
His;0
first;0
exhibition;0
in;0
this;0
area;0
was;0
demonstrated;0
at;0
Philomene;0
Magers;0
in;0
1990;0
.;0
# New sentence = Orlando-Deltona-Daytona Beach , FL Combined Statistical Area;0
Orlando-Deltona-Daytona;0
Beach;0
,;0
FL;0
Combined;0
Statistical;0
Area;0
# New sentence = *1978 ''Legends '' - Dave Valentin;0
*1978;0
''Legends;0
'';0
-;0
Dave;0
Valentin;0
# New sentence = Hirata-shi]] , Shimane Prefecture , Japan;0
Hirata-shi]];0
,;0
Shimane;0
Prefecture;0
,;0
Japan;0
# New sentence = Ñawinpukyu ( Junín );0
Ñawinpukyu;0
(;0
Junín;0
);0
# New sentence = ** Benthophilus stellatus '' — Stellate tadpole-goby;0
**;0
Benthophilus;0
stellatus;0
'';0
—;0
Stellate;0
tadpole-goby;0
# New sentence = ' '' Terceira Divisão '' ';0
';0
'';0
Terceira;0
Divisão;0
'';0
';0
# New sentence = Arroyomolinos , Cáceres;0
Arroyomolinos;0
,;0
Cáceres;0
# New sentence = ' '' Ranti Martins '' ';0
';0
'';0
Ranti;0
Martins;0
'';0
';0
# New sentence = Teemu Pulkkinen ( LW );0
Teemu;0
Pulkkinen;0
(;0
LW;0
);0
# New sentence = Louise Imogen Guiney — a Study '' ( 1921 ) biography;0
Louise;0
Imogen;0
Guiney;0
—;0
a;0
Study;0
'';0
(;0
1921;0
);0
biography;0
# New sentence = It peaked at 29 in the Oricon Charts .;0
It;0
peaked;0
at;0
29;0
in;0
the;0
Oricon;0
Charts;0
.;0
# New sentence = These two met again in Sandpoint on September 10 .;0
These;0
two;0
met;0
again;0
in;0
Sandpoint;0
on;0
September;0
10;0
.;0
# New sentence = He was the son of Sir George Bevan Bowen .;0
He;0
was;0
the;0
son;0
of;0
Sir;0
George;0
Bevan;0
Bowen;0
.;0
# New sentence = John Jay ( F );0
John;0
Jay;0
(;0
F;0
);0
# New sentence = Ingraham ( disambiguation );0
Ingraham;0
(;0
disambiguation;0
);0
# New sentence = Joint Task Force 2;0
Joint;0
Task;0
Force;0
2;0
# New sentence = `` Na Na Hey Hey Kiss Him Goodbye '';0
``;0
Na;0
Na;0
Hey;0
Hey;0
Kiss;0
Him;0
Goodbye;0
'';0
# New sentence = '' Camissonia subacaulis '' , long-leaf evening-primrose;0
'';0
Camissonia;0
subacaulis;0
'';0
,;0
long-leaf;0
evening-primrose;0
# New sentence = Duty in Pleasant Valley , Md . , until October 27 .;0
Duty;0
in;0
Pleasant;0
Valley;0
,;0
Md;0
.;0
,;0
until;0
October;0
27;0
.;0
"# New sentence = *1975 : New Jersey State Museum , Trenton , New Jersey ;";0
*1975;0
:;0
New;0
Jersey;0
State;0
Museum;0
,;0
Trenton;0
,;0
New;0
Jersey;0
";";0
# New sentence = At the age of 11 , she decided that she wished to join the Religious Hospitallers of Ville-Marie in Montreal .;0
At;0
the;0
age;0
of;0
11;0
,;0
she;0
decided;0
that;0
she;0
wished;0
to;0
join;0
the;0
Religious;0
Hospitallers;0
of;0
Ville-Marie;0
in;0
Montreal;0
.;0
# New sentence = Grimjack '' 11 ( 1985 );0
Grimjack;0
'';0
11;0
(;0
1985;0
);0
# New sentence = It is found in Rwanda and possibly Kenya .;0
It;0
is;0
found;0
in;0
Rwanda;0
and;0
possibly;0
Kenya;0
.;0
# New sentence = Enrique Lihn – poet , playwright , and novelist;0
Enrique;0
Lihn;0
–;0
poet;0
,;0
playwright;0
,;0
and;0
novelist;0
# New sentence = Peter Thomas Hay;0
Peter;0
Thomas;0
Hay;0
# New sentence = Valeria Sorokina / Nina Vislova;0
Valeria;0
Sorokina;0
/;0
Nina;0
Vislova;0
# New sentence = As of May 24 2016 , he makes over $ 7200 ( ~£4900 ) a month from his Patreon page .;0
As;0
of;0
May;0
24;0
2016;0
,;0
he;0
makes;0
over;0
$;0
7200;0
(;0
~£4900;0
);0
a;0
month;0
from;0
his;0
Patreon;0
page;0
.;0
# New sentence = He died in Auckland City Hospital on 27 May 1987 .;0
He;0
died;0
in;0
Auckland;0
City;0
Hospital;0
on;0
27;0
May;0
1987;0
.;0
# New sentence = Dark Reign : Rise of the Shadowhand '';0
Dark;0
Reign;0
:;0
Rise;0
of;0
the;0
Shadowhand;0
'';0
# New sentence = It implemented recommendations of the Law Commission .;0
It;0
implemented;0
recommendations;0
of;0
the;0
Law;0
Commission;0
.;0
# New sentence = Air Chief Marshal Chris Moran 1997-9;0
Air;0
Chief;0
Marshal;0
Chris;0
Moran;0
1997-9;0
# New sentence = Clearwater River ( Quebec );0
Clearwater;0
River;0
(;0
Quebec;0
);0
# New sentence = Alexandra Eames ( Kathryn Erbe ) .;0
Alexandra;0
Eames;0
(;0
Kathryn;0
Erbe;0
);0
.;0
# New sentence = : Lithuanian Armed Forces .;0
:;0
Lithuanian;0
Armed;0
Forces;0
.;0
# New sentence = Three days later the Dutch East Indies capitulated .;0
Three;0
days;0
later;0
the;0
Dutch;0
East;0
Indies;0
capitulated;0
.;0
# New sentence = Étienne Léopold Trouvelot;0
Étienne;0
Léopold;0
Trouvelot;0
# New sentence = Ruganzu II Ndoli ( 1510–1543 );0
Ruganzu;0
II;0
Ndoli;0
(;0
1510–1543;0
);0
# New sentence = The United States dominated the competition , winning 52 of 87 medals .;0
The;0
United;0
States;0
dominated;0
the;0
competition;0
,;0
winning;0
52;0
of;0
87;0
medals;0
.;0
# New sentence = ' '' Courmes '' ';0
';0
'';0
Courmes;0
'';0
';0
# New sentence = '' Missing You '';0
'';0
Missing;0
You;0
'';0
# New sentence = George Caleb Bingham ( 1811–1879 ) , painter;0
George;0
Caleb;0
Bingham;0
(;0
1811–1879;0
);0
,;0
painter;0
# New sentence = Francis Gerald Agar-Robartes , 7th Viscount Clifden ( 1883–1966 );0
Francis;0
Gerald;0
Agar-Robartes;0
,;0
7th;0
Viscount;0
Clifden;0
(;0
1883–1966;0
);0
# New sentence = SV Zulte Waregem ( women );0
SV;0
Zulte;0
Waregem;0
(;0
women;0
);0
# New sentence = Roman Catholic Diocese of Mandeville;0
Roman;0
Catholic;0
Diocese;0
of;0
Mandeville;0
# New sentence = Lists of wind farms by country;0
Lists;0
of;0
wind;0
farms;0
by;0
country;0
# New sentence = He was considered one of the top prospects at his position in the 2013 NFL Draft .;0
He;0
was;0
considered;0
one;0
of;0
the;0
top;0
prospects;0
at;0
his;0
position;0
in;0
the;0
2013;0
NFL;0
Draft;0
.;0
# New sentence = She currently lives and works in Berlin .;0
She;0
currently;0
lives;0
and;0
works;0
in;0
Berlin;0
.;0
# New sentence = '' A47 '' ' - Great Yarmouth to Birmingham ( partially reclassified as the B4114 );0
'';0
A47;0
'';0
';0
-;0
Great;0
Yarmouth;0
to;0
Birmingham;0
(;0
partially;0
reclassified;0
as;0
