tokens;labels
Pseudopostega;0
auritella;0
'';0
(;0
Hübner;1
,;0
1813;0
);0
# New sentence = Profile at Badminton Association of Malaysia;0
Profile;0
at;0
Badminton;3
Association;4
of;4
Malaysia;4
# New sentence = New Hampshire and Vermont seceded shortly thereafter and were soon followed by the rest of New England , New York , New Jersey and Pennsylvania .;0
New;5
Hampshire;6
and;0
Vermont;5
seceded;0
shortly;0
thereafter;0
and;0
were;0
soon;0
followed;0
by;0
the;0
rest;0
of;0
New;5
England;6
,;0
New;5
York;6
,;0
New;5
Jersey;6
and;0
Pennsylvania;5
.;0
# New sentence = Chelsea ( 2009–10 and 2011–12 );0
Chelsea;3
(;0
2009–10;0
and;0
2011–12;0
);0
# New sentence = Markovićevo ( Torontálújfalu );0
Markovićevo;5
(;0
Torontálújfalu;5
);0
# New sentence = Finsch 's parakeet;0
Finsch;0
's;0
parakeet;0
# New sentence = Subsequent generations of artists appreciated the unfinished passages : Joshua Reynolds commented on its `` very unfinished manner '' , but found it `` admirable for its colour and effect , '' and Jean-Honoré Fragonard made a painted copy of it .;0
Subsequent;0
generations;0
of;0
artists;0
appreciated;0
the;0
unfinished;0
passages;0
:;0
Joshua;1
Reynolds;2
commented;0
on;0
its;0
``;0
very;0
unfinished;0
manner;0
'';0
,;0
but;0
found;0
it;0
``;0
admirable;0
for;0
its;0
colour;0
and;0
effect;0
,;0
'';0
and;0
Jean-Honoré;1
Fragonard;2
made;0
a;0
painted;0
copy;0
of;0
it;0
.;0
# New sentence = Lisa I'Anson ( 1995–1996 );0
Lisa;1
I'Anson;2
(;0
1995–1996;0
);0
# New sentence = The firm was established by Peter Suhrkamp , who had led the equally renowned S. Fischer Verlag since 1936 .;0
The;0
firm;0
was;0
established;0
by;0
Peter;1
Suhrkamp;2
,;0
who;0
had;0
led;0
the;0
equally;0
renowned;0
S.;3
Fischer;4
Verlag;4
since;0
1936;0
.;0
"# New sentence = ; Teams losing Copa del Rey first round";0
";";0
Teams;0
losing;0
Copa;0
del;0
Rey;0
first;0
round;0
# New sentence = : Twelfth Air Force , 20 April 1953;0
:;0
Twelfth;3
Air;4
Force;4
,;0
20;0
April;0
1953;0
# New sentence = Nowina , Piła County;0
Nowina;5
,;0
Piła;5
County;6
# New sentence = Verne Lundquist : ( 1974–1981 );0
Verne;1
Lundquist;2
:;0
(;0
1974–1981;0
);0
# New sentence = After the Colorado Labor Wars , the WFM was instrumental in launching the Industrial Workers of the World ( IWW ) in 1905 .;0
After;0
the;0
Colorado;0
Labor;0
Wars;0
,;0
the;0
WFM;0
was;0
instrumental;0
in;0
launching;0
the;0
Industrial;3
Workers;4
of;4
the;4
World;4
(;0
IWW;0
);0
in;0
1905;0
.;0
# New sentence = '' Eupithecia pauxillaria '' Boisduval , 1840;0
'';0
Eupithecia;0
pauxillaria;0
'';0
Boisduval;1
,;0
1840;0
# New sentence = '' Phtheochroa pulvillana '' Herrich-Schäffer , 1851;0
'';0
Phtheochroa;0
pulvillana;0
'';0
Herrich-Schäffer;1
,;0
1851;0
# New sentence = Kootenay Ice ( 1 );0
Kootenay;3
Ice;4
(;0
1;0
);0
# New sentence = ' '' Banganapalle State '' ' – Faiz Ali Khan , Nawab of Banganapalle ( 1689–1759 );0
';0
'';0
Banganapalle;5
State;6
'';0
';0
–;0
Faiz;1
Ali;2
Khan;2
,;0
Nawab;0
of;0
Banganapalle;5
(;0
1689–1759;0
);0
# New sentence = Sinope]] , Amisus , Euchaita , Comana Pontica;0
Sinope]];5
,;0
Amisus;5
,;0
Euchaita;5
,;0
Comana;5
Pontica;6
# New sentence = Eureka , Missouri;0
Eureka;5
,;0
Missouri;5
# New sentence = Operation Good Guys '' ( 1997-2000 , BBC Two );0
Operation;0
Good;0
Guys;0
'';0
(;0
1997-2000;0
,;0
BBC;3
Two;4
);0
# New sentence = Silakhor-e Sharqi Rural District;0
Silakhor-e;5
Sharqi;6
Rural;6
District;6
# New sentence = There has been some confusion between this species and Missulena insignis '' .;0
There;0
has;0
been;0
some;0
confusion;0
between;0
this;0
species;0
and;0
Missulena;0
insignis;0
'';0
.;0
# New sentence = '' Who Wants to Marry a Multi-Millionaire ?;0
'';0
Who;0
Wants;0
to;0
Marry;0
a;0
Multi-Millionaire;0
?;0
# New sentence = ESPN Radio ''Game of the Week;0
ESPN;3
Radio;4
''Game;0
of;0
the;0
Week;0
# New sentence = Henri de Boulainvilliers ( 1658–1722 );0
Henri;1
de;2
Boulainvilliers;2
(;0
1658–1722;0
);0
# New sentence = Diju Valiyaveetil / Jwala Gutta;0
Diju;1
Valiyaveetil;2
/;0
Jwala;1
Gutta;2
# New sentence = '' Tylopilus louisii '';0
'';0
Tylopilus;0
louisii;0
'';0
# New sentence = He was born in Plzeň , Austria-Hungary and emigrated to Sioux City , Iowa with his widowed mother at the age of five .;0
He;0
was;0
born;0
in;0
Plzeň;5
,;0
Austria-Hungary;5
and;0
emigrated;0
to;0
Sioux;5
City;6
,;0
Iowa;5
with;0
his;0
widowed;0
mother;0
at;0
the;0
age;0
of;0
five;0
.;0
# New sentence = Chur , Stavropol Krai;0
Chur;5
,;0
Stavropol;5
Krai;6
# New sentence = USANA Amphitheatre , West Valley City , Utah;0
USANA;5
Amphitheatre;6
,;0
West;5
Valley;6
City;6
,;0
Utah;5
# New sentence = '' Crataegus flabellata '' ( N );0
'';0
Crataegus;0
flabellata;0
'';0
(;0
N;0
);0
# New sentence = Katalin Szili ( 1956– );0
Katalin;1
Szili;2
(;0
1956–;0
);0
# New sentence = 2007–08 Norwich City F.C. season;0
2007–08;0
Norwich;3
City;4
F.C.;4
season;0
# New sentence = Moustava Belialov – ( Perak FA );0
Moustava;1
Belialov;2
–;0
(;0
Perak;3
FA;4
);0
# New sentence = Cadaqués , Cap de Creus;0
Cadaqués;5
,;0
Cap;5
de;6
Creus;6
# New sentence = Civil and Environmental Engineering;0
Civil;0
and;0
Environmental;0
Engineering;0
# New sentence = QA08 : Madīnat ash Shamāl Municipality , Qatar;0
QA08;0
:;0
Madīnat;5
ash;6
Shamāl;6
Municipality;0
,;0
Qatar;5
# New sentence = '' Gymnoscelis tenera '';0
'';0
Gymnoscelis;0
tenera;0
'';0
# New sentence = East Lawrencetown , Nova Scotia;0
East;5
Lawrencetown;6
,;0
Nova;5
Scotia;6
# New sentence = He alternates between Cape Cod , Massachusetts and Charleston , South Carolina .;0
He;0
alternates;0
between;0
Cape;5
Cod;6
,;0
Massachusetts;5
and;0
Charleston;5
,;0
South;5
Carolina;6
.;0
# New sentence = `` Language in Society '' , Vol .;0
``;0
Language;0
in;0
Society;0
'';0
,;0
Vol;0
.;0
# New sentence = Madrasa Al-Baqiyat As-Salihat , Vellur;0
Madrasa;5
Al-Baqiyat;6
As-Salihat;6
,;0
Vellur;5
# New sentence = Victoria Azarenka ( 4 );0
Victoria;1
Azarenka;2
(;0
4;0
);0
# New sentence = '' Small Fry Club '';0
'';0
Small;0
Fry;0
Club;0
'';0
# New sentence = He eventually moved to Cambodia with his family but had to escape the Khmer rouge and move to Udon Thani , Thailand in 1975 .;0
He;0
eventually;0
moved;0
to;0
Cambodia;5
with;0
his;0
family;0
but;0
had;0
to;0
escape;0
the;50
Khmer;0
rouge;0
and;0
move;0
to;0
Udon;5
Thani;6
,;0
Thailand;5
in;0
1975;0
.;0
# New sentence = Frederick Walker Baldwin;0
Frederick;1
Walker;2
Baldwin;2
# New sentence = Girish Kumar , Navneet Kaur Dhillon;0
Girish;1
Kumar;2
,;0
Navneet;1
Kaur;2
Dhillon;2
# New sentence = Los Angeles To Washington D.C .;0
Los;5
Angeles;6
To;0
Washington;5
D.C;6
.;0
# New sentence = `` In the Chapel in the Moonlight '' ( Billy Hill ) - 6:41;0
``;0
In;0
the;0
Chapel;0
in;0
the;0
Moonlight;0
'';0
(;0
Billy;1
Hill;2
);0
-;0
06:41;0
# New sentence = Headscarf controversy in Turkey;0
Headscarf;0
controversy;0
in;0
Turkey;5
# New sentence = Dietrich Bonhoeffer ( 1906–1945 ) , Confessing Church;0
Dietrich;1
Bonhoeffer;2
(;0
1906–1945;0
);0
,;0
Confessing;0
Church;0
# New sentence = Georges Hausemer ( born 1957 ) , writer;0
Georges;1
Hausemer;2
(;0
born;0
1957;0
);0
,;0
writer;0
# New sentence = In April 1944 majority of the members were arrested by the Gestapo .;0
In;0
April;0
1944;0
majority;0
of;0
the;0
members;0
were;0
arrested;0
by;0
the;0
Gestapo;3
.;0
# New sentence = Adlai E. Stevenson III ( D );0
Adlai;1
E.;2
Stevenson;2
III;2
(;0
D;0
);0
# New sentence = The Party Album ( Vengaboys album );0
The;0
Party;0
Album;0
(;0
Vengaboys;3
album;0
);0
# New sentence = Dame Barbara Mills , DBE , QC ( 1992–98 );0
Dame;0
Barbara;1
Mills;2
,;0
DBE;0
,;0
QC;0
(;0
1992–98;0
);0
# New sentence = Florida softshell turtle;0
Florida;0
softshell;0
turtle;0
# New sentence = Niccolò Ridolfi ( Dominican );0
Niccolò;1
Ridolfi;2
(;0
Dominican;0
);0
# New sentence = National Route 13 ( Yamagata );0
National;5
Route;6
13;6
(;0
Yamagata;6
);0
# New sentence = *224 ) Lehighton ''pop .;0
*224;0
);0
Lehighton;5
''pop;0
.;0
# New sentence = Richard Johnson ... Insp .;0
Richard;1
Johnson;2
...;0
Insp;0
.;0
# New sentence = In 2006 he joined Championnat National side Villemomble Sports , scoring eight goals in 25 appearances , before earning a move to Ligue 2 side Clermont Foot in 2008 .;0
In;0
2006;0
he;0
joined;0
Championnat;0
National;0
side;0
Villemomble;3
Sports;4
,;0
scoring;0
eight;0
goals;0
in;0
25;0
appearances;0
,;0
before;0
earning;0
a;0
move;0
to;0
Ligue;3
2;4
side;0
Clermont;3
Foot;4
in;0
2008;0
.;0
# New sentence = 2004 : AFC Youth Championship with South Korea U-20;0
2004;0
:;0
AFC;0
Youth;0
Championship;0
with;0
South;0
Korea;0
U-20;0
# New sentence = Popular opposition to the 2003 Iraq war;0
Popular;0
opposition;0
to;0
the;0
2003;0
Iraq;5
war;0
# New sentence = Liverpool , Pennsylvania;0
Liverpool;5
,;0
Pennsylvania;5
# New sentence = It is found in Bolivia and Peru .;0
It;0
is;0
found;0
in;0
Bolivia;5
and;0
Peru;5
.;0
# New sentence = This episode aired at 22:00 ( Beijing Time ) on February 28 , 2014 .;0
This;0
episode;0
aired;0
at;0
22:00;0
(;0
Beijing;5
Time;0
);0
on;0
February;0
28;0
,;0
2014;0
.;0
# New sentence = '' Uranothauma falkensteini '' ( Dewitz , 1879 );0
'';0
Uranothauma;0
falkensteini;0
'';0
(;0
Dewitz;1
,;0
1879;0
);0
# New sentence = Mt Erebus , Ross Dependency , Antarctica;0
Mt;5
Erebus;6
,;0
Ross;5
Dependency;6
,;0
Antarctica;5
# New sentence = Hayden Epstein , ex-NFL kicker for the Denver Broncos ( 1998 );0
Hayden;1
Epstein;2
,;0
ex-NFL;0
kicker;0
for;0
the;0
Denver;3
Broncos;4
(;0
1998;0
);0
# New sentence = Sir Edward Carson , and then ( from 1917 ) Sir Eric Geddes – First Lord of the Admiralty;0
Sir;0
Edward;1
Carson;2
,;0
and;0
then;0
(;0
from;0
1917;0
);0
Sir;0
Eric;1
Geddes;2
–;0
First;0
Lord;0
of;0
the;0
Admiralty;0
# New sentence = '' Bucculatrix longispiralis '';0
'';0
Bucculatrix;0
longispiralis;0
'';0
# New sentence = Velika Plana - 16,210;0
Velika;5
Plana;6
-;0
16,21;0
# New sentence = Sonatas and Partitas for Solo Violin , BWV 1001–1006;0
Sonatas;0
and;0
Partitas;0
for;0
Solo;0
Violin;0
,;0
BWV;0
1001–1006;0
# New sentence = ** '' Megacraspedus '' Zeller , 1839;0
**;0
'';0
Megacraspedus;0
'';0
Zeller;1
,;0
1839;0
# New sentence = The population of the neighborhood in 2000 according to the United States Census Bureau was 2,626 .;0
The;0
population;0
of;0
the;0
neighborhood;0
in;0
2000;0
according;0
to;0
the;0
United;3
States;4
Census;4
Bureau;4
was;0
2,626;0
.;0
# New sentence = Coconut Creek , Florida , United States;0
Coconut;5
Creek;6
,;0
Florida;5
,;0
United;5
States;6
# New sentence = Jeremiah P. Ostriker;0
Jeremiah;1
P.;2
Ostriker;2
# New sentence = '' Epiblema cirsiana '' ( Zeller , 1843 );0
'';0
Epiblema;0
cirsiana;0
'';0
(;0
Zeller;1
,;0
1843;0
);0
# New sentence = She died in Jerusalem at May 10 , 2006 .;0
She;0
died;0
in;0
Jerusalem;5
at;0
May;0
10;0
,;0
2006;0
.;0
# New sentence = Diplomatic missions of Papua New Guinea;0
Diplomatic;0
missions;0
of;0
Papua;5
New;6
Guinea;6
"# New sentence = 3 – 3 ( Suwon , Korea Republic ; 11 June 2002 )";0
3;0
–;0
3;0
(;0
Suwon;5
,;0
Korea;5
Republic;6
";";0
11;0
June;0
2002;0
);0
# New sentence = '' You 've Really Got a Hold on Me '' ( Smokey Robinson );0
'';0
You;0
've;0
Really;0
Got;0
a;0
Hold;0
on;0
Me;0
'';0
(;0
Smokey;1
Robinson;2
);0
# New sentence = Ismaïl Omar Guelleh;0
Ismaïl;1
Omar;2
Guelleh;2
# New sentence = Mediterranean horseshoe bat ( ''Rhinolophus еuryale '' );0
Mediterranean;0
horseshoe;0
bat;0
(;0
''Rhinolophus;0
еuryale;0
'';0
);0
# New sentence = Bernardino de Campos;0
Bernardino;1
de;2
Campos;2
# New sentence = Southern Zhili ( 南直隸省 );0
Southern;5
Zhili;6
(;0
南直隸省;0
);0
# New sentence = '' When I Was 17 '';0
'';0
When;0
I;0
Was;0
17;0
'';0
# New sentence = Radka Zrubáková Ginger Helgeson Julie Halard Anke Huber;0
Radka;1
Zrubáková;2
Ginger;1
Helgeson;2
Julie;1
Halard;2
Anke;1
Huber;2
# New sentence = U.S. Route 1 in Virginia;0
U.S.;5
Route;6
1;6
in;6
Virginia;6
# New sentence = Rawly Eastwick ( 8–4 );0
Rawly;1
Eastwick;2
(;0
8–4;0
);0
# New sentence = ( 1 ) Louise of Mecklenburg-Güstrow5 December Copenhagenfive children ( 2 ) Elisabeth Helene von Vieregg6 September 1703one son ( 3 ) Anne Sophie Reventlow4 April Copenhagenthree children;0
(;0
1;0
);0
Louise;1
of;2
Mecklenburg-Güstrow5;2
December;0
Copenhagenfive;0
children;0
(;0
2;0
);0
Elisabeth;1
Helene;2
von;2
Vieregg6;2
September;0
1703one;0
son;0
(;0
3;0
);0
Anne;1
Sophie;2
Reventlow4;2
April;0
Copenhagenthree;0
children;0
# New sentence = : Timothy II Aelurus ( restored in opposition ) ( 475–477 );0
:;0
Timothy;1
II;2
Aelurus;2
(;0
restored;0
in;0
opposition;0
);0
(;0
475–477;0
);0
# New sentence = Sheila Copps ( L ) 9734;0
Sheila;1
Copps;2
(;0
L;0
);0
9734;0
# New sentence = Al-Hajjaj ibn Yusuf;0
Al-Hajjaj;1
ibn;2
Yusuf;2
# New sentence = Guillaume Dufay ( 1397–1474 );0
Guillaume;1
Dufay;2
(;0
1397–1474;0
);0
# New sentence = SIMS Co. , Ltd .;0
SIMS;3
Co.;4
,;4
Ltd;4
.;0
# New sentence = List of mayors of Philadelphia;0
List;0
of;0
mayors;0
of;0
Philadelphia;5
# New sentence = Making use of Fano 's inequality gives :;0
Making;0
use;0
of;0
Fano;0
's;0
inequality;0
gives;0
:;0
# New sentence = Galveston , Texas , United States;0
Galveston;5
,;0
Texas;5
,;0
United;5
States;6
# New sentence = ' '' Terri Sewell '' ' ( born 1965 );0
';0
'';0
Terri;1
Sewell;2
'';0
';0
(;0
born;0
1965;0
);0
# New sentence = ' '' KK Sonik-Puntamika '' ';0
';0
'';0
KK;3
Sonik-Puntamika;4
'';0
';0
# New sentence = ** Benk Korthals ( 22 May 2011 – 14 June 2014 );0
**;0
Benk;1
Korthals;2
(;0
22;0
May;0
2011;0
–;0
14;0
June;0
2014;0
);0
# New sentence = The recording was released by Decca Records as catalog number 24423 .;0
The;0
recording;0
was;0
released;0
by;0
Decca;3
Records;4
as;0
catalog;0
number;0
24423;0
.;0
"# New sentence = Victor Amadeus I , Duke of Savoy ; Louis XIII of France";0
Victor;1
Amadeus;2
I;2
,;0
Duke;0
of;0
Savoy;5
";";0
Louis;1
XIII;2
of;2
France;2
# New sentence = *2008 - Everlast - Love , War and the Ghost of Whitey Ford '';0
*2008;0
-;0
Everlast;0
-;0
Love;0
,;0
War;0
and;0
the;0
Ghost;0
of;0
Whitey;1
Ford;2
'';0
# New sentence = Sony Ericsson K750;0
Sony;0
Ericsson;0
K750;0
# New sentence = Patrick Helmes then completed the comeback as he made it 2–1 .;0
Patrick;1
Helmes;2
then;0
completed;0
the;0
comeback;0
as;0
he;0
made;0
it;0
2–1;0
.;0
# New sentence = Cytotoxic T cell;0
Cytotoxic;0
T;0
cell;0
# New sentence = Ekaterina Bobrova / Dmitri Soloviev;0
Ekaterina;1
Bobrova;2
/;0
Dmitri;1
Soloviev;2
# New sentence = ' '' Baník Ostrava '' ';0
';0
'';0
Baník;3
Ostrava;4
'';0
';0
# New sentence = Greg Monroe ( 32 );0
Greg;1
Monroe;2
(;0
32;0
);0
# New sentence = He was born in Brooklyn , New York and graduated from the United States Coast Guard Academy in 1950 .;0
He;0
was;0
born;0
in;0
Brooklyn;5
,;0
New;5
York;6
and;0
graduated;0
from;0
the;0
United;3
States;4
Coast;4
Guard;4
Academy;4
in;0
1950;0
.;0
# New sentence = Dan Quinn ( American football );0
Dan;1
Quinn;2
(;0
American;0
football;0
);0
# New sentence = Gabriela Zapolska , writer;0
Gabriela;1
Zapolska;2
,;0
writer;0
# New sentence = Clarence D. Dillon – Secretary of the Treasury .;0
Clarence;1
D.;2
Dillon;2
–;0
Secretary;0
of;0
the;0
Treasury;0
.;0
# New sentence = 1999–2003 : All Saints;0
1999–2003;0
:;0
All;0
Saints;0
# New sentence = '' Catarina , or La Fille du Bandit '' .;0
'';0
Catarina;0
,;0
or;0
La;0
Fille;0
du;0
Bandit;0
'';0
.;0
# New sentence = Madlyn Rhue ( deceased );0
Madlyn;1
Rhue;2
(;0
deceased;0
);0
# New sentence = List of flags of Ukraine;0
List;0
of;0
flags;0
of;0
Ukraine;5
# New sentence = The AC-Delco 200 was held October 21 at North Carolina Motor Speedway .;0
The;0
AC-Delco;0
200;0
was;0
held;0
October;0
21;0
at;0
North;5
Carolina;6
Motor;6
Speedway;6
.;0
# New sentence = Melsons Corner , California;0
Melsons;5
Corner;6
,;0
California;5
# New sentence = Gian Marco Centinaio;0
Gian;1
Marco;2
Centinaio;2
# New sentence = The New Avengers '' 38-39;0
The;0
New;0
Avengers;0
'';0
38-39;0
# New sentence = He fought in the First World War between 1914 and 1918 .;0
He;0
fought;0
in;0
the;0
First;0
World;0
War;0
between;0
1914;0
and;0
1918;0
.;0
# New sentence = Missouri Route 164;0
Missouri;5
Route;6
164;6
# New sentence = Andrew Marth ( Melbourne Knights );0
Andrew;1
Marth;2
(;0
Melbourne;3
Knights;4
);0
# New sentence = Villanueva de la Vera;0
Villanueva;5
de;6
la;6
Vera;6
# New sentence = Wood warbler , ''Phylloscopus sibilatrix '';0
Wood;0
warbler;0
,;0
''Phylloscopus;0
sibilatrix;0
'';0
# New sentence = == United Arab Emirates ==;0
==;0
United;5
Arab;6
Emirates;6
==;0
# New sentence = Alligator Reef Light;0
Alligator;5
Reef;6
Light;6
# New sentence = No Voter lists were used , leading to fears of potential duplicate votes .;0
No;0
Voter;0
lists;0
were;0
used;0
,;0
leading;0
to;0
fears;0
of;0
potential;0
duplicate;0
votes;0
.;0
# New sentence = '' Teleiopsis terebinthinella '' ( Herrich-Schäffer , 1856 );0
'';0
Teleiopsis;0
terebinthinella;0
'';0
(;0
Herrich-Schäffer;1
,;0
1856;0
);0
# New sentence = 24 Ernie Kellermann S;0
24;0
Ernie;1
Kellermann;2
S;0
# New sentence = ' '' 1991 : ' '' A Midwife 's Tale '' by Laurel Thatcher Ulrich;0
';0
'';0
1991;0
:;0
';0
'';0
A;0
Midwife;0
's;0
Tale;0
'';0
by;0
Laurel;1
Thatcher;2
Ulrich;2
# New sentence = 12th place : Courchevel;0
12th;0
place;0
:;0
Courchevel;5
# New sentence = Yemeni detainees at Guantanamo Bay;0
Yemeni;0
detainees;0
at;0
Guantanamo;5
Bay;6
# New sentence = His first exhibition in this area was demonstrated at Philomene Magers in 1990 .;0
His;0
first;0
exhibition;0
in;0
this;0
area;0
was;0
demonstrated;0
at;0
Philomene;5
Magers;6
in;0
1990;0
.;0
# New sentence = Orlando-Deltona-Daytona Beach , FL Combined Statistical Area;0
Orlando-Deltona-Daytona;5
Beach;6
,;0
FL;5
Combined;6
Statistical;6
Area;6
# New sentence = *1978 ''Legends '' - Dave Valentin;0
*1978;0
''Legends;0
'';0
-;0
Dave;1
Valentin;2
# New sentence = Hirata-shi]] , Shimane Prefecture , Japan;0
Hirata-shi]];5
,;0
Shimane;5
Prefecture;6
,;0
Japan;5
# New sentence = Ñawinpukyu ( Junín );0
Ñawinpukyu;5
(;0
Junín;5
);0
# New sentence = ** Benthophilus stellatus '' — Stellate tadpole-goby;0
**;0
Benthophilus;0
stellatus;0
'';0
—;0
Stellate;0
tadpole-goby;0
# New sentence = ' '' Terceira Divisão '' ';0
';0
'';0
Terceira;3
Divisão;4
'';0
';0
# New sentence = Arroyomolinos , Cáceres;0
Arroyomolinos;5
,;0
Cáceres;5
# New sentence = ' '' Ranti Martins '' ';0
';0
'';0
Ranti;1
Martins;2
'';0
';0
# New sentence = Teemu Pulkkinen ( LW );0
Teemu;1
Pulkkinen;2
(;0
LW;0
);0
# New sentence = Louise Imogen Guiney — a Study '' ( 1921 ) biography;0
Louise;1
Imogen;2
Guiney;2
—;0
a;0
Study;0
'';0
(;0
1921;0
);0
biography;0
# New sentence = It peaked at 29 in the Oricon Charts .;0
It;0
peaked;0
at;0
29;0
in;0
the;0
Oricon;3
Charts;4
.;0
# New sentence = These two met again in Sandpoint on September 10 .;0
These;0
two;0
met;0
again;0
in;0
Sandpoint;5
on;0
September;0
10;0
.;0
# New sentence = He was the son of Sir George Bevan Bowen .;0
He;0
was;0
the;0
son;0
of;0
Sir;0
George;1
Bevan;2
Bowen;2
.;0
# New sentence = John Jay ( F );0
John;1
Jay;2
(;0
F;0
);0
# New sentence = Ingraham ( disambiguation );0
Ingraham;1
(;0
disambiguation;0
);0
# New sentence = Joint Task Force 2;0
Joint;3
Task;4
Force;4
2;4
# New sentence = `` Na Na Hey Hey Kiss Him Goodbye '';0
``;0
Na;0
Na;0
Hey;0
Hey;0
Kiss;0
Him;0
Goodbye;0
'';0
# New sentence = '' Camissonia subacaulis '' , long-leaf evening-primrose;0
'';0
Camissonia;0
subacaulis;0
'';0
,;0
long-leaf;0
evening-primrose;0
# New sentence = Duty in Pleasant Valley , Md . , until October 27 .;0
Duty;0
in;5
Pleasant;6
Valley;0
,;0
Md;0
.;0
,;0
until;0
October;0
27;0
.;0
"# New sentence = *1975 : New Jersey State Museum , Trenton , New Jersey ;";0
*1975;0
:;0
New;5
Jersey;6
State;6
Museum;6
,;0
Trenton;5
,;0
New;5
Jersey;6
";";0
# New sentence = At the age of 11 , she decided that she wished to join the Religious Hospitallers of Ville-Marie in Montreal .;0
At;0
the;0
age;0
of;0
11;0
,;0
she;0
decided;0
that;0
she;0
wished;0
to;0
join;0
the;0
Religious;3
Hospitallers;4
of;4
Ville-Marie;4
in;0
Montreal;5
.;0
# New sentence = Grimjack '' 11 ( 1985 );0
Grimjack;0
'';0
11;0
(;0
1985;0
);0
# New sentence = It is found in Rwanda and possibly Kenya .;0
It;0
is;0
found;0
in;0
Rwanda;5
and;0
possibly;0
Kenya;5
.;0
# New sentence = Enrique Lihn – poet , playwright , and novelist;0
Enrique;1
Lihn;2
–;0
poet;0
,;0
playwright;0
,;0
and;0
novelist;0
# New sentence = Peter Thomas Hay;0
Peter;1
Thomas;2
Hay;2
# New sentence = Valeria Sorokina / Nina Vislova;0
Valeria;1
Sorokina;2
/;0
Nina;1
Vislova;2
# New sentence = As of May 24 2016 , he makes over $ 7200 ( ~£4900 ) a month from his Patreon page .;0
As;0
of;0
May;0
24;0
2016;0
,;0
he;0
makes;0
over;0
$;0
7200;0
(;0
~£4900;0
);0
a;0
month;0
from;0
his;0
Patreon;0
page;0
.;0
# New sentence = He died in Auckland City Hospital on 27 May 1987 .;0
He;0
died;0
in;0
Auckland;5
City;6
Hospital;6
on;0
27;0
May;0
1987;0
.;0
# New sentence = Dark Reign : Rise of the Shadowhand '';0
Dark;0
Reign;0
:;0
Rise;0
of;0
the;0
Shadowhand;0
'';0
# New sentence = It implemented recommendations of the Law Commission .;0
It;0
implemented;0
recommendations;0
of;0
the;0
Law;3
Commission;4
.;0
# New sentence = Air Chief Marshal Chris Moran 1997-9;0
Air;0
Chief;0
Marshal;1
Chris;2
Moran;2
1997-9;0
# New sentence = Clearwater River ( Quebec );0
Clearwater;5
River;6
(;0
Quebec;0
);0
# New sentence = Alexandra Eames ( Kathryn Erbe ) .;0
Alexandra;1
Eames;2
(;0
Kathryn;1
Erbe;2
);0
.;0
# New sentence = : Lithuanian Armed Forces .;0
:;0
Lithuanian;3
Armed;4
Forces;4
.;0
# New sentence = Three days later the Dutch East Indies capitulated .;0
Three;0
days;0
later;0
the;0
Dutch;3
East;4
Indies;4
capitulated;0
.;0
# New sentence = Étienne Léopold Trouvelot;0
Étienne;1
Léopold;2
Trouvelot;2
# New sentence = Ruganzu II Ndoli ( 1510–1543 );0
Ruganzu;1
II;2
Ndoli;2
(;0
1510–1543;0
);0
# New sentence = The United States dominated the competition , winning 52 of 87 medals .;0
The;3
United;4
States;4
dominated;0
the;0
competition;0
,;0
winning;0
52;0
of;0
87;0
medals;0
.;0
# New sentence = ' '' Courmes '' ';0
';0
'';0
Courmes;5
'';0
';0
# New sentence = '' Missing You '';0
'';0
Missing;0
You;0
'';0
# New sentence = George Caleb Bingham ( 1811–1879 ) , painter;0
George;1
Caleb;2
Bingham;2
(;0
1811–1879;0
);0
,;0
painter;0
# New sentence = Francis Gerald Agar-Robartes , 7th Viscount Clifden ( 1883–1966 );0
Francis;1
Gerald;2
Agar-Robartes;2
,;0
7th;0
Viscount;0
Clifden;0
(;0
1883–1966;0
);0
# New sentence = SV Zulte Waregem ( women );0
SV;3
Zulte;4
Waregem;4
(;0
women;0
);0
# New sentence = Roman Catholic Diocese of Mandeville;0
Roman;5
Catholic;6
Diocese;6
of;6
Mandeville;6
# New sentence = Lists of wind farms by country;0
Lists;0
of;0
wind;0
farms;0
by;0
country;0
# New sentence = He was considered one of the top prospects at his position in the 2013 NFL Draft .;0
He;0
was;0
considered;0
one;0
of;0
the;0
top;0
prospects;0
at;0
his;0
position;0
in;0
the;0
2013;0
NFL;0
Draft;0
.;0
# New sentence = She currently lives and works in Berlin .;0
She;0
currently;0
lives;0
and;0
works;0
in;0
Berlin;5
.;0
# New sentence = '' A47 '' ' - Great Yarmouth to Birmingham ( partially reclassified as the B4114 );0
'';0
A47;0
'';0
';0
-;0
Great;5
Yarmouth;6
to;0
Birmingham;5
(;0
partially;0
reclassified;0
as;0
the;0
B4114;0
);0
# New sentence = He also served as a Senator of the Republic and as Governor of the State of Tabasco .;0
He;0
also;0
served;0
as;0
a;0
Senator;0
of;0
the;0
Republic;0
and;0
as;0
Governor;0
of;0
the;0
State;0
of;0
Tabasco;5
.;0
# New sentence = Roy Edward Dodds;0
Roy;1
Edward;2
Dodds;2
# New sentence = '' Space Gamer '' 72 ( Jan. 1985 );0
'';0
Space;0
Gamer;0
'';0
72;0
(;0
Jan.;0
1985;0
);0
# New sentence = The episode was written and directed by Tim Minear .;0
The;0
episode;0
was;0
written;0
and;0
directed;0
by;0
Tim;1
Minear;2
.;0
